1514764801,1,-76.909790,-28.602905,143.333130
1514764801,3,0.659180,0.143555,0.008179
1514764801,1,-76.871338,-28.987427,143.344116
1514764801,3,0.663574,0.138062,0.005127
1514764801,1,-76.838379,-29.388428,143.355103
1514764801,3,0.672852,0.131958,0.004761
1514764801,1,-76.827393,-30.256348,143.388062
1514764801,3,0.689087,0.120972,-0.002686
1514764801,1,-76.838379,-30.712280,143.415527
1514764801,3,0.702148,0.114380,-0.007446
1514764801,1,-76.854858,-31.195679,143.442993
1514764801,3,0.713501,0.110840,-0.008789
1514764801,1,-76.887817,-31.695557,143.470459
1514764801,3,0.723389,0.105225,-0.010742
1514764801,1,-76.970215,-32.750244,143.541870
1514764801,3,0.745239,0.092163,-0.012573
1514764801,1,-77.025146,-33.310547,143.580322
1514764801,3,0.752686,0.084717,-0.013794
1514764801,1,-77.085571,-33.887329,143.613281
1514764801,3,0.762207,0.078979,-0.014160
1514764801,1,-77.145996,-34.480591,143.646240
1514764801,3,0.768066,0.070312,-0.012695
1514764801,1,-77.277832,-35.722046,143.723145
1514764801,3,0.783691,0.053589,-0.015503
1514764801,1,-77.343750,-36.199951,143.756104
1514764801,3,0.794312,0.044800,-0.019043
1514764801,1,-77.415161,-36.699829,143.800049
1514764801,3,0.800903,0.032471,-0.018555
1514764801,1,-77.486572,-37.216187,143.838501
1514764801,3,0.818726,0.026123,-0.015625
1514764801,1,-77.623901,-38.320312,143.926392
1514764801,3,0.851685,0.008667,-0.010864
1514764801,1,-77.684326,-38.902588,143.970337
1514764801,3,0.868164,-0.005127,-0.008423
1514764801,1,-77.739258,-39.506836,144.014282
1514764801,3,0.884399,-0.015869,-0.002930
1514764801,1,-77.794189,-40.133057,144.058228
1514764801,3,0.903687,-0.031494,0.001099
1514764801,1,-77.876587,-41.451416,144.151611
1514764801,3,0.946045,-0.057007,0.011108
1514764801,1,-77.909546,-42.143555,144.195557
1514764801,3,0.968262,-0.071655,0.015381
1514764801,1,-77.931519,-42.857666,144.239502
1514764801,3,0.993652,-0.084595,0.018921
1514764801,1,-77.942505,-43.593750,144.277954
1514764801,3,1.013184,-0.100342,0.025269
1514764801,1,-77.937012,-45.126343,144.354858
1514764801,3,1.057617,-0.126343,0.035889
1514764801,1,-77.920532,-45.922852,144.393311
1514764801,3,1.081543,-0.139526,0.038086
1514764801,1,-77.893066,-46.741333,144.426270
1514764801,3,1.106934,-0.146484,0.042114
1514764801,1,-77.854614,-47.581787,144.459229
1514764801,1,-77.766724,-49.323120,144.530640
1514764801,1,-77.711792,-50.223999,144.563599
1514764801,1,-77.656860,-51.141357,144.591064
1514764801,1,-77.596436,-52.075195,144.613037
1514764801,3,1.233643,-0.198242,0.044800
1514764801,1,-77.464600,-53.997803,144.645996
1514764801,1,-77.393188,-54.981079,144.651489
1514764801,1,-77.327271,-55.980835,144.656982
1514764801,1,-77.266846,-57.002563,144.656982
1514764801,1,-77.178955,-59.078979,144.662476
1514764801,1,-77.162476,-60.139160,144.673462
1514764801,1,-77.151489,-61.215820,144.684448
1514764801,3,1.444580,-0.251831,0.107910
1514764801,1,-77.151489,-62.297974,144.689941
1514764801,1,-77.156982,-64.495239,144.684448
1514764801,1,-77.151489,-65.599365,144.667969
1514764801,1,-77.140503,-66.714478,144.635010
1514764801,1,-77.129517,-67.835083,144.596558
1514764801,1,-77.074585,-70.070801,144.475708
1514764801,1,-77.019653,-71.191406,144.382324
1514764801,1,-76.453857,-75.651855,143.706665
1514764801,3,1.670410,-0.423340,0.199463
1514764801,1,-76.267090,-76.772461,143.497925
1514764801,1,-76.085815,-77.887573,143.311157
1514764801,1,-75.822144,-78.980713,143.069458
1514764801,1,-75.080566,-81.101074,142.432251
1514764801,1,-74.459839,-82.133789,141.899414
1514764801,3,1.787720,-0.537354,0.186157
1514764801,1,-73.547974,-83.166504,141.108398
1514764801,1,-72.328491,-84.188232,140.031738
1514764801,1,-68.027344,-86.226196,136.082153
1514764801,1,-63.500977,-87.214966,131.764526
1514764801,1,-54.030762,-88.154297,122.536011
1514764801,1,-28.927002,-88.956299,97.695923
1514764801,3,1.714355,-0.567749,0.217041
1514764801,1,71.174927,-88.467407,-1.834717
1514764801,1,83.320312,-87.572021,-13.666992
1514764801,1,88.835449,-86.643677,-18.858032
1514764801,1,91.950073,-85.709839,-21.626587
1514764801,1,95.405273,-83.864136,-24.384155
1514764801,1,96.575317,-82.957764,-25.197144
1514764801,3,1.647827,-0.507690,0.236938
1514764801,1,97.547607,-82.067871,-25.828857
1514764801,1,98.349609,-81.177979,-26.295776
1514764801,1,99.294434,-79.453125,-26.581421
1514764801,1,99.596558,-78.623657,-26.570435
1514764801,1,99.909668,-77.810669,-26.581421
1514764801,1,100.228271,-77.014160,-26.614380
1514764801,3,1.506348,-0.437744,0.226440
1514764801,1,100.859985,-75.492554,-26.718750
1514764801,1,101.123657,-74.761963,-26.740723
1514764801,1,101.348877,-74.058838,-26.751709
1514764801,1,101.535645,-73.372192,-26.740723
1514764801,1,101.821289,-72.070312,-26.707764
1514764801,1,101.942139,-71.455078,-26.713257
1514764801,1,102.079468,-70.867310,-26.762695
1514764801,3,1.305054,-0.431885,0.291382
1514764801,1,102.194824,-70.301514,-26.823120
1514764801,1,102.354126,-69.241333,-26.932983
1514764801,1,102.376099,-68.752441,-26.965942
1514764801,1,102.354126,-68.291016,-26.971436
1514764801,1,102.315674,-67.851562,-26.987915
1514764801,1,102.106934,-67.049561,-26.921997
1514764801,1,101.947632,-66.687012,-26.850586
1514764801,3,1.190796,-0.447754,0.303711
1514764801,1,101.760864,-66.346436,-26.757202
1514764801,1,101.414795,-66.275024,-26.526489
1514764801,1,100.667725,-66.176147,-26.043091
1514764801,1,100.261230,-66.159668,-25.779419
1514764801,1,99.849243,-66.154175,-25.526733
1514764801,1,99.409790,-66.170654,-25.257568
1514764801,3,1.037231,-0.466431,0.281616
1514764801,1,98.492432,-66.286011,-24.730225
1514764801,1,98.107910,-66.335449,-24.570923
1514764801,1,97.706909,-66.395874,-24.400635
1514764801,1,97.239990,-66.478271,-24.175415
1514764801,1,96.102905,-66.730957,-23.527222
1514764801,1,95.449219,-66.884766,-23.126221
1514764801,3,0.956299,-0.425537,0.277832
1514764801,1,94.757080,-67.049561,-22.697754
1514764801,1,94.037476,-67.219849,-22.241821
1514764801,1,92.521362,-67.565918,-21.318970
1514764801,1,91.724854,-67.741699,-20.835571
1514764801,1,90.895386,-67.933960,-20.324707
1514764801,1,90.016479,-68.142700,-19.780884
1514764801,3,0.893066,-0.414062,0.300781
1514764801,1,88.115845,-68.609619,-18.511963
1514764801,1,87.127075,-68.873291,-17.808838
1514764801,1,86.165771,-69.147949,-17.116699
1514764801,1,85.259399,-69.444580,-16.452026
1514764801,1,83.545532,-70.065308,-15.133667
1514764801,1,82.754517,-70.394897,-14.496460
1514764801,3,0.852295,-0.578857,0.244751
1514764801,1,82.012939,-70.729980,-13.886719
1514764801,1,81.287842,-71.076050,-13.260498
1514764801,1,79.804688,-71.795654,-11.859741
1514764801,1,79.046631,-72.169189,-11.101685
1514764801,1,78.310547,-72.548218,-10.332642
1514764801,1,77.607422,-72.927246,-9.580078
1514764801,3,0.892822,-0.552124,0.220459
1514764801,1,76.201172,-73.696289,-8.020020
1514764801,1,75.459595,-74.086304,-7.168579
1514764801,1,74.668579,-74.476318,-6.262207
1514764801,1,73.866577,-74.866333,-5.317383
1514764801,1,72.152710,-75.651855,-3.301392
1514764801,3,0.947021,-0.471802,0.191772
1514764801,1,71.207886,-76.052856,-2.186279
1514764801,1,70.197144,-76.459351,-0.999756
1514764801,1,69.120483,-76.865845,0.263672
1514764801,1,66.741943,-77.673340,3.037720
1514764801,1,65.412598,-78.074341,4.575806
1514764801,3,1.007568,-0.411255,0.156738
1514764801,1,63.956909,-78.475342,6.245728
1514764801,1,62.385864,-78.870850,8.036499
1514764801,1,58.958130,-79.667358,11.925659
1514764801,1,57.035522,-80.062866,14.078979
