1.397583,-1.20813,1.394653
1.255371,-1.077881,1.503174
1.160034,-1.064941,1.53772
1.042847,-1.086914,1.552612
0.954224,-1.134644,1.527832
0.806152,-1.28125,1.454102
0.80835,-1.398682,1.45459
0.800659,-1.505249,1.430176
0.798218,-1.654785,1.425171
0.745117,-2.011475,1.403442
0.718018,-2.211182,1.431763
0.687622,-2.384644,1.460205
0.657104,-2.532837,1.501587
0.575684,-2.693848,1.566895
0.531738,-2.702759,1.582275
0.488403,-2.643799,1.598999
0.446289,-2.559326,1.587524
0.275513,-2.34375,1.567871
0.225586,-2.208618,1.530518
0.166748,-2.049194,1.447998
0.133179,-1.955688,1.410522
0.085083,-1.70752,1.279175
0.064331,-1.574097,1.196533
0.047974,-1.491821,1.156616
0.034912,-1.363037,1.095947
0.021606,-1.187134,1.038818
0.010376,-1.116699,1.014771
-0.001099,-1.073853,0.993774
-0.028809,-1.018799,0.968628
-0.094971,-0.918457,0.909912
-0.130127,-0.868774,0.888184
-0.158936,-0.837524,0.860718
-0.188965,-0.796387,0.829956
-0.240479,-0.738647,0.772461
-0.263184,-0.713135,0.737183
-0.270142,-0.712036,0.712891
-0.268921,-0.699707,0.67627
-0.254883,-0.642822,0.617554
-0.243286,-0.616699,0.584473
-0.241821,-0.598022,0.551025
-0.242188,-0.578735,0.519287
-0.250366,-0.520996,0.467896
-0.252197,-0.451538,0.418823
-0.252197,-0.451538,0.418823
-0.258911,-0.392456,0.342529
-0.274536,-0.34021,0.297363
-0.280762,-0.316772,0.285645
-0.288208,-0.291016,0.273193
-0.295166,-0.269531,0.263184
-0.301147,-0.247925,0.253662
-0.293213,-0.236816,0.256226
-0.298706,-0.231323,0.264526
-0.301514,-0.219971,0.255981
-0.33252,-0.200806,0.281982
-0.335815,-0.189697,0.289429
-0.332642,-0.188599,0.293213
-0.32959,-0.208252,0.294312
-0.307373,-0.251709,0.312866
-0.297241,-0.274292,0.328613
-0.288452,-0.292236,0.355713
-0.281982,-0.307129,0.384521
-0.274414,-0.339966,0.426758
-0.270752,-0.365723,0.447632
-0.263916,-0.386841,0.460449
-0.23999,-0.405273,0.458008
-0.231689,-0.421143,0.461304
-0.228149,-0.422729,0.459106
-0.221558,-0.426392,0.447876
-0.210205,-0.432251,0.431152
-0.172974,-0.453369,0.427368
-0.14978,-0.467163,0.445557
-0.131714,-0.474976,0.465088
-0.119995,-0.483643,0.487305
-0.109253,-0.516968,0.571411
-0.109375,-0.54895,0.629639
-0.108887,-0.584351,0.693481
-0.098511,-0.625977,0.757568
-0.060669,-0.716553,0.885376
-0.024292,-0.747437,0.93689
0.052246,-0.768799,0.963379
0.092163,-0.803345,0.98938
0.141357,-0.837402,1.014771
0.168335,-0.835571,1.009888
0.209106,-0.824585,0.996216
0.215698,-0.816406,1.001953
0.185547,-0.845215,0.994385
0.1604,-0.880127,0.987793
0.138184,-0.940796,0.976196
0.119141,-1.029297,0.966309
0.112549,-1.208008,0.945923
0.124023,-1.260498,0.938477
0.134399,-1.282593,0.937256
0.156738,-1.27771,0.93811
0.254395,-1.229126,0.908203
0.295288,-1.224609,0.895264
0.346436,-1.25,0.884888
0.382202,-1.255249,0.885376
0.445068,-1.231445,0.875977
