0.613892,0.613892,0.613892
0.609131,0.609131,0.609131
0.634644,0.634644,0.634644
0.744385,0.744385,0.744385
0.778564,0.778564,0.778564
0.807617,0.807617,0.807617
0.828369,0.828369,0.828369
0.86438,0.86438,0.86438
0.888062,0.888062,0.888062
0.902588,0.902588,0.902588
0.915649,0.915649,0.915649
0.958374,0.958374,0.958374
0.989868,0.989868,0.989868
1.015137,1.015137,1.015137
1.068604,1.068604,1.068604
1.182251,1.182251,1.182251
1.224365,1.224365,1.224365
1.26001,1.26001,1.26001
1.299072,1.299072,1.299072
1.359009,1.359009,1.359009
1.4021,1.4021,1.4021
1.449585,1.449585,1.449585
1.476929,1.476929,1.476929
1.508423,1.508423,1.508423
1.515381,1.515381,1.515381
1.452637,1.452637,1.452637
1.459717,1.459717,1.459717
1.285156,1.285156,1.285156
1.092773,1.092773,1.092773
0.912842,0.912842,0.912842
0.869141,0.869141,0.869141
0.867798,0.867798,0.867798
0.879517,0.879517,0.879517
0.997925,0.997925,0.997925
1.171631,1.171631,1.171631
1.389038,1.389038,1.389038
1.506958,1.506958,1.506958
1.553467,1.553467,1.553467
1.549683,1.549683,1.549683
1.426147,1.426147,1.426147
1.272339,1.272339,1.272339
1.108276,1.108276,1.108276
0.93811,0.93811,0.93811
0.828247,0.828247,0.828247
0.722168,0.722168,0.722168
0.640381,0.640381,0.640381
0.62146,0.62146,0.62146
0.66687,0.66687,0.66687
0.783447,0.783447,0.783447
0.709717,0.709717,0.709717
0.623901,0.623901,0.623901
0.73645,0.73645,0.73645
0.77356,0.77356,0.77356
0.870239,0.870239,0.870239
0.796509,0.796509,0.796509
0.655273,0.655273,0.655273
0.408447,0.408447,0.408447
0.343384,0.343384,0.343384
0.404785,0.404785,0.404785
0.447632,0.447632,0.447632
0.470215,0.470215,0.470215
0.483276,0.483276,0.483276
0.465454,0.465454,0.465454
0.475586,0.475586,0.475586
0.455811,0.455811,0.455811
0.485596,0.485596,0.485596
0.533447,0.533447,0.533447
0.502563,0.502563,0.502563
0.440918,0.440918,0.440918
0.474487,0.474487,0.474487
0.338013,0.338013,0.338013
0.279663,0.279663,0.279663
0.280762,0.280762,0.280762
0.209717,0.209717,0.209717
0.206787,0.206787,0.206787
0.234985,0.234985,0.234985
0.27124,0.27124,0.27124
0.253906,0.253906,0.253906
0.269165,0.269165,0.269165
0.240845,0.240845,0.240845
0.147583,0.147583,0.147583
0.039185,0.039185,0.039185
-0.099487,-0.099487,-0.099487
-0.369751,-0.369751,-0.369751
-0.209351,-0.209351,-0.209351
-0.624878,-0.624878,-0.624878
-0.520264,-0.520264,-0.520264
-0.662354,-0.662354,-0.662354
-0.757446,-0.757446,-0.757446
-1.024902,-1.024902,-1.024902
-0.910278,-0.910278,-0.910278
-0.590454,-0.590454,-0.590454
0.50708,0.50708,0.50708
0.387817,0.387817,0.387817
-1.213989,-1.213989,-1.213989
-0.657471,-0.657471,-0.657471
-0.232422,-0.232422,-0.232422
-0.519897,-0.519897,-0.519897
-1.003418,-1.003418,-1.003418
-0.772583,-0.772583,-0.772583
-0.336182,-0.336182,-0.336182
-0.203735,-0.203735,-0.203735
-0.297974,-0.297974,-0.297974
-0.415894,-0.415894,-0.415894
-0.540283,-0.540283,-0.540283
-0.533691,-0.533691,-0.533691
-0.561646,-0.561646,-0.561646
-0.526123,-0.526123,-0.526123
-0.493652,-0.493652,-0.493652
-0.438354,-0.438354,-0.438354
-0.465942,-0.465942,-0.465942
-0.55542,-0.55542,-0.55542
-0.609253,-0.609253,-0.609253
-0.582397,-0.582397,-0.582397
-0.523804,-0.523804,-0.523804
-0.567871,-0.567871,-0.567871
-0.56311,-0.56311,-0.56311
-0.519409,-0.519409,-0.519409
-0.455322,-0.455322,-0.455322
-0.553101,-0.553101,-0.553101
-0.614136,-0.614136,-0.614136
-0.555542,-0.555542,-0.555542
-0.603027,-0.603027,-0.603027
-0.580688,-0.580688,-0.580688
-0.572021,-0.572021,-0.572021
-0.601196,-0.601196,-0.601196
-0.523926,-0.523926,-0.523926
-0.60022,-0.60022,-0.60022
-0.506348,-0.506348,-0.506348
-0.462036,-0.462036,-0.462036
-0.513184,-0.513184,-0.513184
-0.44458,-0.44458,-0.44458
-0.463501,-0.463501,-0.463501
-0.527222,-0.527222,-0.527222
-0.504517,-0.504517,-0.504517
-0.485474,-0.485474,-0.485474
-0.583496,-0.583496,-0.583496
-0.743652,-0.743652,-0.743652
-0.531494,-0.531494,-0.531494
-0.605469,-0.605469,-0.605469
-0.689453,-0.689453,-0.689453
-0.706787,-0.706787,-0.706787
-0.714355,-0.714355,-0.714355
-0.757812,-0.757812,-0.757812
-0.75,-0.75,-0.75
-0.674561,-0.674561,-0.674561
-0.685547,-0.685547,-0.685547
-0.75354,-0.75354,-0.75354
-0.748535,-0.748535,-0.748535
-0.730835,-0.730835,-0.730835
-0.707153,-0.707153,-0.707153
-0.713257,-0.713257,-0.713257
-0.627563,-0.627563,-0.627563
-0.614136,-0.614136,-0.614136
-0.584839,-0.584839,-0.584839
-0.699341,-0.699341,-0.699341
