1514764801,1,-89.483643,-70.823364,75.481567
1514764801,3,1.085571,-1.142090,0.243164
1514764801,1,-88.967285,-70.263062,75.009155
1514764801,3,1.109131,-1.146118,0.249146
1514764801,1,-88.478394,-69.686279,74.564209
1514764801,3,1.140015,-1.155762,0.251587
1514764801,1,-87.577515,-68.461304,73.784180
1514764801,3,1.222168,-1.173950,0.239136
1514764801,1,-87.149048,-67.818604,73.438110
1514764801,3,1.261108,-1.177856,0.226929
1514764801,1,-86.731567,-67.159424,73.108521
1514764801,3,1.295532,-1.178223,0.218506
1514764801,1,-86.325073,-66.472778,72.806396
1514764801,3,1.330322,-1.174561,0.212891
1514764801,1,-85.501099,-65.055542,72.246094
1514764801,3,1.400757,-1.157593,0.209961
1514764801,1,-85.089111,-64.313965,71.982422
1514764801,3,1.439209,-1.136353,0.202759
1514764801,1,-84.671631,-63.561401,71.735229
1514764801,3,1.475830,-1.121582,0.189209
1514764801,1,-84.259644,-62.786865,71.493530
1514764801,3,1.508667,-1.103516,0.176880
1514764801,1,-83.391724,-61.182861,71.037598
1514764801,3,1.600342,-1.029663,0.125732
1514764801,1,-82.952271,-60.347900,70.817871
1514764801,3,1.625122,-1.001465,0.109375
1514764801,1,-82.512817,-59.501953,70.603638
1514764801,3,1.639771,-0.975342,0.092651
1514764801,1,-82.078857,-58.645020,70.405884
1514764801,3,1.666504,-0.951538,0.082764
1514764801,1,-81.205444,-56.898193,70.021362
1514764801,3,1.712158,-0.898315,0.065308
1514764801,1,-80.776978,-56.019287,69.845581
1514764801,3,1.736328,-0.870117,0.053223
1514764801,1,-80.354004,-55.129395,69.675293
1514764801,3,1.757568,-0.843506,0.046509
1514764801,1,-79.936523,-54.239502,69.521484
1514764801,3,1.773315,-0.823853,0.044067
1514764801,1,-79.145508,-52.443237,69.241333
1514764801,3,1.806152,-0.766846,0.033447
1514764801,1,-78.766479,-51.547852,69.125977
1514764801,3,1.820923,-0.737305,0.028076
1514764801,1,-78.409424,-50.646973,69.016113
1514764801,3,1.824951,-0.706299,0.018066
1514764801,1,-78.063354,-49.751587,68.922729
1514764801,3,1.830933,-0.674805,0.012329
1514764801,1,-77.409668,-47.955322,68.768921
1514764801,3,1.821533,-0.614868,0.006714
1514764801,1,-77.107544,-47.059937,68.697510
1514764801,3,1.817139,-0.588623,0.000244
1514764801,1,-76.821899,-46.164551,68.642578
1514764801,3,1.806152,-0.565308,-0.014404
1514764801,1,-76.558228,-45.269165,68.593140
1514764801,3,1.792236,-0.541992,-0.029907
1514764801,1,-76.074829,-43.478394,68.516235
1514764801,1,-75.855103,-42.583008,68.488770
1514764801,1,-75.646362,-41.687622,68.461304
1514764801,1,-75.454102,-40.797729,68.450317
1514764801,1,-75.108032,-39.023438,68.428345
1514764801,1,-74.954224,-38.144531,68.428345
1514764801,3,1.672729,-0.417236,-0.096558
1514764801,1,-74.811401,-37.265625,68.428345
1514764801,1,-74.674072,-36.397705,68.439331
1514764801,1,-74.415894,-34.661865,68.461304
