1.085571,-1.14209,0.243164
1.109131,-1.146118,0.249146
1.140015,-1.155762,0.251587
1.222168,-1.17395,0.239136
1.261108,-1.177856,0.226929
1.295532,-1.178223,0.218506
1.330322,-1.174561,0.212891
1.400757,-1.157593,0.209961
1.439209,-1.136353,0.202759
1.47583,-1.121582,0.189209
1.508667,-1.103516,0.17688
1.600342,-1.029663,0.125732
1.625122,-1.001465,0.109375
1.639771,-0.975342,0.092651
1.666504,-0.951538,0.082764
1.712158,-0.898315,0.065308
1.736328,-0.870117,0.053223
1.757568,-0.843506,0.046509
1.773315,-0.823853,0.044067
1.806152,-0.766846,0.033447
1.820923,-0.737305,0.028076
1.824951,-0.706299,0.018066
1.830933,-0.674805,0.012329
1.821533,-0.614868,0.006714
1.817139,-0.588623,0.000244
1.806152,-0.565308,-0.014404
1.792236,-0.541992,-0.029907
1.672729,-0.417236,-0.096558
1.472778,-0.323608,-0.145142
1.254639,-0.195801,-0.179565
0.966797,-0.082153,-0.153809
0.782349,-0.031738,-0.117065
0.643311,0.077515,-0.114136
0.574951,0.162476,-0.105957
0.536987,0.208008,-0.082397
0.536377,0.264526,-0.102661
0.557373,0.334595,-0.13562
0.661987,0.240845,-0.124756
0.864502,0.0896,-0.115967
1.079346,-0.018433,-0.122437
1.288086,-0.142334,-0.127563
1.53186,-0.192261,-0.146484
1.784424,-0.275635,-0.10498
1.908691,-0.44104,-0.172119
2.00293,-0.731689,-0.123047
1.902466,-0.973999,-0.006348
1.663086,-0.832764,0.021729
1.281494,-0.947632,0.125732
1.071167,-0.890991,0.142212
0.918823,-0.932129,0.120972
0.801636,-0.994995,0.134888
0.864502,-0.964355,0.064453
1.047729,-0.911255,0.097778
1.298584,-0.855835,0.059326
1.501343,-0.814941,0.039307
1.743286,-0.737549,0.046265
1.918945,-0.620239,0.008911
1.981689,-0.489624,-0.067261
1.907471,-0.389282,-0.090088
1.72168,-0.262451,-0.122314
1.492188,-0.212524,-0.127075
1.227661,-0.094238,-0.128784
0.969849,-0.003662,-0.107544
0.709351,0.045654,-0.094482
0.57605,0.085449,-0.076416
0.512451,0.115845,-0.091309
0.489014,0.108276,-0.109253
0.468384,0.119873,-0.095459
0.503906,0.128052,-0.069824
0.510742,0.117432,-0.064819
0.552612,0.076782,-0.06189
0.683838,0.00647,-0.078369
0.853271,-0.090454,-0.072021
1.03833,-0.051636,-0.120605
1.261963,-0.136108,-0.105713
1.511597,-0.361938,-0.01001
1.702271,-0.39978,-0.12439
1.896484,-0.538086,-0.136719
1.857422,-0.697876,0.072632
1.816772,-0.820435,0.089722
1.575317,-0.703491,0.265381
1.734375,-0.58313,0.500854
1.082031,-0.786499,0.155151
0.97644,-0.631226,0.280029
0.881592,-0.689087,0.176392
0.957153,-0.70459,0.128784
1.018677,-0.658447,0.072998
1.168823,-0.611328,0.086182
1.323364,-0.560303,0.026978
1.449219,-0.5354,0.020386
1.563721,-0.523438,0.081787
1.651733,-0.477661,-0.00061
1.666382,-0.348267,0.046875
1.600586,-0.296509,0.011841
1.465332,-0.329102,-0.030151
1.293091,-0.295898,-0.030884
1.130493,-0.221436,-0.058838
0.91333,-0.120361,-0.083008
0.723022,-0.048828,-0.05127
0.618042,-0.03894,-0.058716
0.562988,0.032104,-0.06604
0.546997,0.047974,-0.068848
0.586304,0.079102,-0.076538
0.621704,0.102661,-0.102783
0.724731,-0.001465,-0.092163
0.817749,-0.023193,-0.095215
0.963623,-0.047485,-0.12085
1.168945,-0.128418,-0.119873
1.395386,-0.201904,-0.119141
1.61438,-0.264648,-0.066406
1.872437,-0.382812,-0.015381
1.902466,-0.422241,0.062622
1.749878,-0.542847,0.152466
1.538696,-0.537842,0.221924
1.243164,-0.623413,0.157593
1.100098,-0.629761,0.163696
0.951538,-0.590942,0.116699
0.892334,-0.595947,0.070435
0.898193,-0.584961,0.035767
0.990234,-0.62793,0.019775
1.146851,-0.616455,0.019043
1.282593,-0.597412,0.075439
1.519653,-0.609741,0.060303
1.644409,-0.508179,0.07605
1.689941,-0.472534,0.107544
1.736084,-0.436646,0.056641
1.672974,-0.320312,0.057251
1.539185,-0.345703,0.009277
1.360352,-0.317505,-0.025879
1.182129,-0.237427,-0.024902
0.981812,-0.155151,-0.029541
0.805542,-0.066162,-0.057861
0.644897,-0.004883,-0.029175
0.564819,0.0625,-0.045776
0.535034,0.08728,-0.047241
0.539551,0.083984,-0.048828
0.552368,0.09082,-0.074585
0.606689,0.160522,-0.087036
0.633057,0.121948,-0.10083
0.749512,0.063965,-0.108398
0.895386,-0.009277,-0.115112
1.169434,-0.112427,-0.140381
1.433105,-0.170776,-0.165894
1.73999,-0.206299,-0.067505
2.026733,-0.576782,0.000244
1.949829,-0.646484,0.001953
1.939575,-0.621826,-0.012817
1.854858,-0.623047,0.010742
