1.001587,-0.210449,-0.112305
1.005371,-0.212524,-0.116333
1.00708,-0.209839,-0.118652
1.007202,-0.206055,-0.123413
1.00708,-0.20459,-0.128906
1.006592,-0.207031,-0.140869
1.005249,-0.204834,-0.144531
1.006592,-0.203979,-0.150269
1.008545,-0.205444,-0.154541
1.009644,-0.205322,-0.157349
1.009644,-0.207397,-0.158569
1.009399,-0.207886,-0.157959
1.01123,-0.205811,-0.158569
1.010986,-0.210327,-0.157959
1.014404,-0.212402,-0.15564
1.01355,-0.214722,-0.155884
1.010498,-0.217285,-0.157349
1.005859,-0.21814,-0.157715
1.003052,-0.21875,-0.157471
1.000854,-0.221069,-0.158936
0.998169,-0.220947,-0.15979
0.998413,-0.223145,-0.168091
0.993164,-0.220337,-0.17041
0.988037,-0.220337,-0.175659
0.983276,-0.219482,-0.177368
0.974121,-0.218506,-0.180298
0.967529,-0.21814,-0.182251
0.966797,-0.220215,-0.186646
0.964722,-0.220215,-0.186401
0.964844,-0.223877,-0.190918
0.963379,-0.223999,-0.189453
0.958496,-0.220825,-0.188965
0.956055,-0.219727,-0.188232
0.948242,-0.22168,-0.184937
0.946899,-0.220825,-0.185791
0.948853,-0.223022,-0.183228
0.945068,-0.224243,-0.18042
0.934082,-0.225952,-0.173828
0.929443,-0.228271,-0.172119
0.925293,-0.234375,-0.172241
0.926147,-0.234131,-0.171265
0.932495,-0.236084,-0.166138
0.934937,-0.236572,-0.16394
0.939087,-0.243774,-0.160767
0.94043,-0.24707,-0.158203
0.946167,-0.24231,-0.160767
0.948608,-0.24231,-0.165283
0.955566,-0.246094,-0.168701
0.959106,-0.244263,-0.171753
0.965698,-0.23999,-0.181274
0.963135,-0.240479,-0.180908
0.964355,-0.240723,-0.182861
0.965942,-0.241211,-0.180542
0.96936,-0.230957,-0.178345
0.9729,-0.233521,-0.175415
0.973877,-0.229492,-0.170288
0.977295,-0.228638,-0.16394
0.977783,-0.223877,-0.151733
0.977905,-0.227417,-0.151855
0.980347,-0.227417,-0.148804
0.983276,-0.227539,-0.145386
0.99707,-0.22522,-0.138062
0.99939,-0.224609,-0.133301
1.006348,-0.22583,-0.126709
1.013184,-0.221802,-0.115601
1.020996,-0.218018,-0.099976
1.028931,-0.219238,-0.099976
1.034546,-0.215332,-0.101685
1.0354,-0.216309,-0.105469
1.042969,-0.209595,-0.102173
1.043579,-0.210449,-0.100952
1.041504,-0.206665,-0.097656
1.043823,-0.203979,-0.094116
1.053711,-0.201904,-0.089111
1.058228,-0.206299,-0.081787
1.060059,-0.202637,-0.075806
1.05896,-0.196899,-0.071899
1.062012,-0.185913,-0.071655
1.067993,-0.181763,-0.064453
1.079346,-0.174316,-0.058105
1.100586,-0.164795,-0.062378
1.057739,-0.176392,-0.032104
1.056641,-0.179932,-0.031982
1.067505,-0.183594,-0.033081
1.083374,-0.19165,-0.029785
1.097656,-0.183716,-0.023804
1.095947,-0.174683,-0.029419
1.087769,-0.163696,-0.031738
1.086182,-0.163818,-0.031494
1.079102,-0.155762,-0.032837
1.075928,-0.15271,-0.035645
1.073853,-0.151123,-0.030518
1.067993,-0.147583,-0.02832
1.062134,-0.142944,-0.016479
1.053955,-0.138916,-0.010986
1.046265,-0.131836,-0.006226
1.035278,-0.12854,0.001953
1.007812,-0.124878,0.021118
0.995972,-0.12793,0.03418
0.98291,-0.130493,0.041748
0.973145,-0.13269,0.044922
