-1.105713,-1.105713,-1.105713
-0.994019,-0.994019,-0.994019
-0.945557,-0.945557,-0.945557
-1.083008,-1.083008,-1.083008
-1.279907,-1.279907,-1.279907
-1.535522,-1.535522,-1.535522
-1.826782,-1.826782,-1.826782
-2.370483,-2.370483,-2.370483
-2.540649,-2.540649,-2.540649
-2.674316,-2.674316,-2.674316
-2.771606,-2.771606,-2.771606
-2.963379,-2.963379,-2.963379
-3.044922,-3.044922,-3.044922
-3.088867,-3.088867,-3.088867
-3.075806,-3.075806,-3.075806
-3.009521,-3.009521,-3.009521
-3.054688,-3.054688,-3.054688
-3.139648,-3.139648,-3.139648
-3.230713,-3.230713,-3.230713
-3.394897,-3.394897,-3.394897
-3.425415,-3.425415,-3.425415
-3.385132,-3.385132,-3.385132
-3.321899,-3.321899,-3.321899
-3.037842,-3.037842,-3.037842
-2.874634,-2.874634,-2.874634
-2.814941,-2.814941,-2.814941
-2.819214,-2.819214,-2.819214
-2.765381,-2.765381,-2.765381
-2.705933,-2.705933,-2.705933
-2.642578,-2.642578,-2.642578
-2.562256,-2.562256,-2.562256
-2.278076,-2.278076,-2.278076
-2.138916,-2.138916,-2.138916
-2.007568,-2.007568,-2.007568
-1.951538,-1.951538,-1.951538
-1.903198,-1.903198,-1.903198
-1.90918,-1.90918,-1.90918
-1.997681,-1.997681,-1.997681
-2.125244,-2.125244,-2.125244
-2.327271,-2.327271,-2.327271
-2.400269,-2.400269,-2.400269
-2.478638,-2.478638,-2.478638
-2.552124,-2.552124,-2.552124
-2.67041,-2.67041,-2.67041
-2.733765,-2.733765,-2.733765
-2.837402,-2.837402,-2.837402
-2.886475,-2.886475,-2.886475
-2.813843,-2.813843,-2.813843
-2.716675,-2.716675,-2.716675
-2.626953,-2.626953,-2.626953
-2.499146,-2.499146,-2.499146
-2.342529,-2.342529,-2.342529
-2.342163,-2.342163,-2.342163
-2.328369,-2.328369,-2.328369
-2.289429,-2.289429,-2.289429
-2.324585,-2.324585,-2.324585
-2.360107,-2.360107,-2.360107
-2.321777,-2.321777,-2.321777
-2.345337,-2.345337,-2.345337
-2.375122,-2.375122,-2.375122
-2.379517,-2.379517,-2.379517
-2.287231,-2.287231,-2.287231
-2.143066,-2.143066,-2.143066
-1.7677,-1.7677,-1.7677
-1.616211,-1.616211,-1.616211
-1.473755,-1.473755,-1.473755
-1.345215,-1.345215,-1.345215
-1.069946,-1.069946,-1.069946
-0.930298,-0.930298,-0.930298
-0.806152,-0.806152,-0.806152
-0.748413,-0.748413,-0.748413
-0.973633,-0.973633,-0.973633
-1.253906,-1.253906,-1.253906
-1.599487,-1.599487,-1.599487
-1.940674,-1.940674,-1.940674
-2.387329,-2.387329,-2.387329
-2.523193,-2.523193,-2.523193
-2.631104,-2.631104,-2.631104
-2.711914,-2.711914,-2.711914
-2.814575,-2.814575,-2.814575
-2.830933,-2.830933,-2.830933
-2.788452,-2.788452,-2.788452
